shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
203139,31.962692,35.899266,21,4272.1
203139,31.961795,35.898592,22,4390.1
203139,31.95939,35.897735,23,4669.1
203139,31.957579,35.896883,24,4885.1
203139,31.956087,35.896392,25,5057.1
203139,31.956439,35.894615,26,5229.1
203139,31.956804,35.89284,27,5402.1
203139,31.957168,35.891064,28,5575.1
203139,31.957954,35.887433,29,5929.1
203139,31.958336,35.885391,30,6127.1
203139,31.959182,35.884124,31,6279.1
203139,31.96016,35.882484,32,6468.1
203139,31.961264,35.879992,33,6733.1
203139,31.961077,35.87902,34,6827.1
203139,31.960858,35.876949,35,7024.1
203139,31.960977,35.876068,36,7108.1
203139,31.960613,35.8747,37,7243.1
203139,31.960586,35.87187,38,7511.1
203139,31.960426,35.870075,39,7682.1
203139,31.960275,35.86828,40,7853.1
203139,31.960127,35.866485,41,8023.1
203139,31.959848,35.86476,42,8189.1
203139,31.95966,35.858897,43,8744.1
203139,31.958247,35.857739,44,8935.1
203139,31.956066,35.858079,45,9179.1
203139,31.953892,35.858446,46,9423.1
203139,31.951717,35.85881,47,9667.1
203139,31.949539,35.85916,48,9911.1
203139,31.947351,35.859454,49,10155.1
203139,31.945521,35.859779,50,10360.1
203139,31.944629,35.859093,51,10478.1
203139,31.943334,35.85822,52,10644.1
203139,31.941861,35.856875,53,10851.1
203139,31.940436,35.855495,54,11056.1
203139,31.938668,35.854431,55,11276.1
203139,31.936503,35.854191,56,11517.1
203139,31.934505,35.854922,57,11749.1
203139,31.932951,35.856196,58,11959.1
203139,31.931499,35.857558,59,12165.1
203139,31.929908,35.858801,60,12377.1
203139,31.92798,35.85968,61,12606.1
203139,31.925778,35.859902,62,12851.1
203139,31.923571,35.859736,63,13096.1
203139,31.921374,35.859475,64,13341.1
203139,31.919177,35.859213,65,13586.1
203139,31.916979,35.858958,66,13831.1
203139,31.914765,35.858835,67,14077.1
203139,31.912666,35.859088,68,14311.1
203139,31.910888,35.860148,69,14532.1
203139,31.909738,35.861685,70,14725.1
203139,31.90898,35.863377,71,14906.1
203139,31.908314,35.865094,72,15084.1
203139,31.907549,35.86678,73,15265.1
203139,31.906233,35.86819,74,15463.1
203139,31.904409,35.869088,75,15682.1
203139,31.902206,35.869311,76,15927.1
203139,31.900172,35.869408,77,16153.1
203139,31.89775,35.869774,78,16424.1
203139,31.895535,35.869907,79,16670.1
203139,31.893325,35.870083,80,16916.1
203139,31.891154,35.870443,81,17159.1
203139,31.889083,35.871082,82,17396.1
203139,31.887174,35.871999,83,17625.1
203139,31.88542,35.8731,84,17846.1
203139,31.883815,35.874342,85,18059.1
203139,31.882418,35.875736,86,18262.1
203139,31.881181,35.877229,87,18459.1
203139,31.880128,35.878811,88,18649.1
203139,31.879213,35.88045,89,18834.1
203139,31.878373,35.882116,90,19017.1
203139,31.877533,35.883783,91,19200.1
203139,31.876735,35.885462,92,19382.1
203139,31.875911,35.887133,93,19565.1
203139,31.874915,35.88874,94,19753.1
203139,31.873517,35.890123,95,19956.1
203139,31.871673,35.891103,96,20181.1
203139,31.869515,35.891497,97,20423.1
203139,31.867302,35.891659,98,20669.1
203139,31.865086,35.891781,99,20915.1
203139,31.862873,35.891684,100,21161.1
203139,31.860716,35.891253,101,21404.1
203139,31.858561,35.890815,102,21647.1
203139,31.856406,35.89038,103,21889.1
203139,31.854228,35.890031,104,22133.1
203139,31.852015,35.889871,105,22379.1
203139,31.849796,35.88986,106,22625.1
203139,31.847589,35.890042,107,22870.1
203139,31.845391,35.890303,108,23115.1
203139,31.84328,35.890863,109,23355.1
203139,31.841201,35.891496,110,23593.1
203139,31.839178,35.892234,111,23828.1
203139,31.837219,35.893083,112,24060.1
203139,31.835344,35.894049,113,24287.1
203139,31.833563,35.895124,114,24509.1
203139,31.83182,35.896239,115,24729.1
203139,31.830099,35.897378,116,24948.1
203139,31.828378,35.898516,117,25167.1
203139,31.826657,35.899654,118,25386.1
203139,31.824936,35.900793,119,25605.1
203139,31.823215,35.901931,120,25824.1
203139,31.821475,35.903051,121,26044.1
203139,31.819725,35.904159,122,26265.1
203139,31.817975,35.905268,123,26486.1
203139,31.816235,35.906388,124,26706.1
203139,31.814424,35.907349,125,26926.1
203139,31.813896,35.908446,126,27045.1
203139,31.813071,35.909078,127,27154.1
203139,31.812593,35.907366,128,27325.1
203139,31.810696,35.907647,129,27537.1
203139,31.808554,35.907167,130,27779.1
203139,31.80643,35.906989,131,28015.1
203139,31.804284,35.90617,132,28265.1
203139,31.802141,35.905696,133,28507.1
203139,31.799972,35.905304,134,28750.1
203139,31.797785,35.904999,135,28994.1
203139,31.795565,35.90492,136,29240.1
203139,31.793408,35.904592,137,29481.1
203139,31.79138,35.903858,138,29716.1
203139,31.789437,35.902984,139,29947.1
203139,31.787085,35.901556,140,30241.1
203139,31.78593,35.900803,141,30388.1
203139,31.784547,35.899479,142,30586.1
203139,31.783056,35.898066,143,30799.1
203139,31.781521,35.896765,144,31009.1
203139,31.779985,35.895464,145,31219.1
203139,31.77845,35.894163,146,31429.1
203139,31.776914,35.892862,147,31639.1
203139,31.775379,35.891562,148,31849.1
203139,31.773844,35.890261,149,32059.1
203139,31.772308,35.88896,150,32269.1
203139,31.770773,35.887659,151,32479.1
203139,31.769238,35.886358,152,32689.1
203139,31.767702,35.885057,153,32899.1
203139,31.766167,35.883756,154,33109.1
203139,31.764712,35.882398,155,33315.1
203139,31.763307,35.881004,156,33519.1
203139,31.761918,35.879599,157,33723.1
203139,31.760556,35.878177,158,33925.1
203139,31.759289,35.876704,159,34123.1
203139,31.758352,35.875072,160,34309.1
203139,31.757513,35.873407,161,34492.1
203139,31.756417,35.871846,162,34683.1
203139,31.755264,35.870308,163,34877.1
203139,31.754132,35.86876,164,35070.1
203139,31.753001,35.86721,165,35263.1
203139,31.752031,35.865594,166,35450.1
203139,31.751291,35.863897,167,35631.1
203139,31.750588,35.86219,168,35811.1
203139,31.749924,35.860473,169,35990.1
203139,31.749523,35.858957,170,36140.1
203139,31.748999,35.856953,171,36339.1
203139,31.748584,35.855184,172,36513.1
203139,31.748152,35.853419,173,36687.1
203139,31.747264,35.851775,174,36871.1
203139,31.746303,35.850156,175,37058.1
203139,31.74594,35.848389,176,37230.1
203139,31.745785,35.846593,177,37401.1
203139,31.745631,35.844798,178,37572.1
203139,31.745477,35.843002,179,37743.1
203139,31.74517,35.841223,180,37915.1
203139,31.744367,35.839546,181,38097.1
203139,31.743553,35.837871,182,38280.1
203139,31.74276,35.83619,183,38462.1
203139,31.741969,35.834509,184,38644.1
203139,31.740949,35.83291,185,38833.1
203139,31.739898,35.831328,186,39023.1
203139,31.73857,35.829886,187,39224.1
203139,31.737207,35.828465,188,39426.1
203139,31.73585,35.827041,189,39628.1
203139,31.734611,35.825547,190,39825.1
203139,31.733425,35.824026,191,40020.1
203139,31.732233,35.822508,192,40215.1
203139,31.731044,35.820988,193,40410.1
203139,31.729856,35.819468,194,40605.1
203139,31.728668,35.817947,195,40800.1
203139,31.72748,35.816427,196,40995.1
203139,31.726387,35.814862,197,41187.1
203139,31.725387,35.813256,198,41375.1
203139,31.724429,35.811632,199,41562.1
203139,31.723484,35.810003,200,41749.1
203139,31.722505,35.808388,201,41937.1
203139,31.721522,35.806776,202,42125.1
203139,31.720453,35.805199,203,42316.1
203139,31.719382,35.803622,204,42507.1
203139,31.718282,35.802059,205,42699.1
203139,31.717188,35.800493,206,42891.1
193047,31.887482,35.857326,1,0.1
193047,31.888492,35.858024,2,130.1
193047,31.890076,35.859282,3,342.1
193047,31.891821,35.860393,4,562.1
193047,31.893396,35.861636,5,773.1
193047,31.894384,35.863236,6,960.1
193047,31.896045,35.864431,7,1176.1
193047,31.898086,35.864303,8,1403.1
193047,31.898662,35.866026,9,1578.1
193047,31.899479,35.867698,10,1760.1
193047,31.900172,35.869408,11,1939.1
193047,31.902206,35.869311,12,2165.1
193047,31.904409,35.869088,13,2410.1
193047,31.906233,35.86819,14,2629.1
193047,31.907549,35.86678,15,2827.1
193047,31.908314,35.865094,16,3008.1
193047,31.90898,35.863377,17,3186.1
193047,31.909738,35.861685,18,3367.1
193047,31.910888,35.860148,19,3560.1
193047,31.912666,35.859088,20,3781.1
193047,31.914765,35.858835,21,4015.1
193047,31.916979,35.858958,22,4261.1
193047,31.919177,35.859213,23,4506.1
193047,31.921374,35.859475,24,4751.1
193047,31.923571,35.859736,25,4996.1
193047,31.925778,35.859902,26,5241.1
193047,31.92798,35.85968,27,5486.1
193047,31.929908,35.858801,28,5715.1
193047,31.931499,35.857558,29,5927.1
193047,31.932951,35.856196,30,6133.1
193047,31.934505,35.854922,31,6343.1
193047,31.936503,35.854191,32,6575.1
193047,31.938668,35.854431,33,6816.1
193047,31.940436,35.855495,34,7036.1
193047,31.941861,35.856875,35,7241.1
193047,31.943334,35.85822,36,7448.1
193047,31.945521,35.859779,37,7732.1
193047,31.947351,35.859454,38,7937.1
193047,31.949539,35.85916,39,8181.1
193047,31.951717,35.85881,40,8425.1
193047,31.953892,35.858446,41,8669.1
193047,31.956066,35.858079,42,8913.1
193047,31.958247,35.857739,43,9157.1
193047,31.959552,35.857502,44,9303.1
193047,31.96251,35.856747,45,9639.1
193047,31.965091,35.85584,46,9938.1
193047,31.966653,35.855451,47,10115.1
193047,31.9682,35.854919,48,10294.1
193047,31.971318,35.854217,49,10646.1
193047,31.973044,35.853968,50,10839.1
193047,31.975215,35.85359,51,11082.1
193047,31.976387,35.85346,52,11213.1
193047,31.976606,35.85525,53,11384.1
193047,31.976427,35.857033,54,11554.1
193047,31.976136,35.85872,55,11717.1
193047,31.975667,35.86058,56,11900.1
193047,31.975288,35.862353,57,12073.1
193047,31.975061,35.863845,58,12216.1
193047,31.976518,35.865443,59,12437.1
193047,31.978489,35.865407,60,12656.1
193047,31.980655,35.86501,61,12899.1
193047,31.982833,35.86497,62,13141.1
193047,31.984841,35.865738,63,13375.1
193047,31.987055,35.866396,64,13628.1
193047,31.988925,35.867144,65,13847.1
193047,31.990803,35.868094,66,14074.1
193047,31.992415,35.869147,67,14279.1
193047,31.993508,35.87023,68,14438.1
193047,31.996905,35.871469,69,14832.1
193047,31.998709,35.872477,70,15054.1
193047,31.999877,35.873194,71,15200.1
193047,32.001769,35.873958,72,15422.1
193047,32.003136,35.87474,73,15591.1
193047,32.003855,35.873807,74,15710.1
193047,32.005734,35.8729,75,15935.1
193047,32.007511,35.871914,76,16153.1
193047,32.011917,35.87082,77,16652.1
193047,32.013226,35.870091,78,16813.1
193047,32.015017,35.868162,79,17083.1
193047,32.019888,35.86321,80,17798.1
203140,32.019888,35.86321,1,0.1
203140,32.015017,35.868162,2,715.1
203140,32.013226,35.870091,3,985.1
203140,32.011917,35.87082,4,1146.1
203140,32.007511,35.871914,5,1645.1
203140,32.005734,35.8729,6,1863.1
203140,32.003855,35.873807,7,2088.1
203140,32.003136,35.87474,8,2207.1
203140,32.001769,35.873958,9,2376.1
203140,31.999877,35.873194,10,2598.1
203140,31.998709,35.872477,11,2744.1
203140,31.996905,35.871469,12,2966.1
203140,31.993508,35.87023,13,3360.1
203140,31.992415,35.869147,14,3519.1
203140,31.990803,35.868094,15,3724.1
203140,31.988925,35.867144,16,3951.1
203140,31.987055,35.866396,17,4170.1
203140,31.984841,35.865738,18,4423.1
203140,31.982833,35.86497,19,4657.1
203140,31.980655,35.86501,20,4899.1
203140,31.978489,35.865407,21,5142.1
203140,31.976518,35.865443,22,5361.1
203140,31.975061,35.863845,23,5582.1
203140,31.975288,35.862353,24,5725.1
203140,31.975667,35.86058,25,5898.1
203140,31.976136,35.85872,26,6081.1
203140,31.976427,35.857033,27,6244.1
203140,31.976606,35.85525,28,6414.1
203140,31.976387,35.85346,29,6585.1
203140,31.975215,35.85359,30,6716.1
203140,31.973044,35.853968,31,6959.1
203140,31.971318,35.854217,32,7152.1
203140,31.9682,35.854919,33,7504.1
203140,31.966653,35.855451,34,7683.1
203140,31.965091,35.85584,35,7860.1
203140,31.96251,35.856747,36,8159.1
203140,31.959552,35.857502,37,8495.1
203140,31.958247,35.857739,38,8641.1
203140,31.956066,35.858079,39,8885.1
203140,31.953892,35.858446,40,9129.1
203140,31.951717,35.85881,41,9373.1
203140,31.949539,35.85916,42,9617.1
203140,31.947351,35.859454,43,9861.1
203140,31.945521,35.859779,44,10066.1
203140,31.943334,35.85822,45,10350.1
203140,31.941861,35.856875,46,10557.1
203140,31.940436,35.855495,47,10762.1
203140,31.938668,35.854431,48,10982.1
203140,31.936503,35.854191,49,11223.1
203140,31.934505,35.854922,50,11455.1
203140,31.932951,35.856196,51,11665.1
203140,31.931499,35.857558,52,11871.1
203140,31.929908,35.858801,53,12083.1
203140,31.92798,35.85968,54,12312.1
203140,31.925778,35.859902,55,12557.1
203140,31.923571,35.859736,56,12802.1
203140,31.921374,35.859475,57,13047.1
203140,31.919177,35.859213,58,13292.1
203140,31.916979,35.858958,59,13537.1
203140,31.914765,35.858835,60,13783.1
203140,31.912666,35.859088,61,14017.1
203140,31.910888,35.860148,62,14238.1
203140,31.909738,35.861685,63,14431.1
203140,31.90898,35.863377,64,14612.1
203140,31.908314,35.865094,65,14790.1
203140,31.907549,35.86678,66,14971.1
203140,31.906233,35.86819,67,15169.1
203140,31.904409,35.869088,68,15388.1
203140,31.902206,35.869311,69,15633.1
203140,31.900172,35.869408,70,15859.1
203140,31.899479,35.867698,71,16038.1
203140,31.898662,35.866026,72,16220.1
203140,31.898086,35.864303,73,16395.1
203140,31.896045,35.864431,74,16622.1
203140,31.894384,35.863236,75,16838.1
203140,31.893396,35.861636,76,17025.1
203140,31.891821,35.860393,77,17236.1
203140,31.890076,35.859282,78,17456.1
203140,31.888492,35.858024,79,17668.1
203140,31.887482,35.857326,80,17798.1
193048,31.995869,35.813202,1,0.1
193048,31.994893,35.814815,2,187.1
193048,31.994307,35.816546,3,363.1
193048,31.994078,35.818334,4,534.1
193048,31.993897,35.820832,5,771.1
193048,31.993446,35.821896,6,883.1
193048,31.993099,35.823673,7,1055.1
193048,31.992752,35.825451,8,1227.1
193048,31.992893,35.827206,9,1394.1
193048,31.993806,35.828846,10,1579.1
193048,31.994726,35.830484,11,1764.1
193048,31.995174,35.831504,12,1872.1
193048,31.996008,35.833906,13,2117.1
193048,31.996261,35.835694,14,2288.1
193048,31.996463,35.837487,15,2459.1
193048,31.996617,35.839282,16,2629.1
193048,31.996685,35.841081,17,2799.1
193048,31.997049,35.842855,18,2971.1
193048,31.997077,35.844645,19,3140.1
193048,31.996916,35.84644,20,3311.1
193048,31.996902,35.84824,21,3481.1
193048,31.997009,35.850038,22,3651.1
193048,31.997031,35.851834,23,3821.1
193048,31.996729,35.853616,24,3993.1
193048,31.996127,35.855344,25,4169.1
193048,31.995181,35.856972,26,4355.1
193048,31.994397,35.858653,27,4536.1
193048,31.993745,35.86018,28,4697.1
193048,31.993325,35.862136,29,4888.1
193048,31.993094,35.863922,30,5059.1
193048,31.99232,35.865608,31,5240.1
193048,31.991549,35.867296,32,5421.1
193048,31.990826,35.868996,33,5601.1
193048,31.99024,35.870732,34,5777.1
193048,31.989654,35.872469,35,5954.1
193048,31.988958,35.874172,36,6132.1
193048,31.987999,35.875795,37,6319.1
193048,31.986962,35.877385,38,6508.1
193048,31.986256,35.87909,39,6687.1
193048,31.985689,35.880828,40,6863.1
193048,31.985204,35.882584,41,7037.1
193048,31.984766,35.884349,42,7211.1
193048,31.984328,35.886113,43,7385.1
193048,31.983995,35.887892,44,7557.1
193048,31.983704,35.889677,45,7729.1
193048,31.983395,35.891458,46,7901.1
193048,31.982418,35.893731,47,8142.1
193048,31.980605,35.891597,48,8427.1
193048,31.979302,35.890379,49,8612.1
193048,31.977943,35.888961,50,8814.1
193048,31.976276,35.887775,51,9030.1
193048,31.973958,35.886454,52,9316.1
193048,31.972308,35.886278,53,9500.1
193048,31.970201,35.886181,54,9734.1
193048,31.968116,35.886855,55,9974.1
193048,31.966638,35.886601,56,10140.1
193048,31.965553,35.887385,57,10281.1
193048,31.963508,35.888823,58,10545.1
193048,31.962125,35.890228,59,10748.1
193048,31.960958,35.891731,60,10940.1
193048,31.960566,35.893537,61,11116.1
193048,31.96064,35.895335,62,11286.1
193048,31.960352,35.897109,63,11457.1
193048,31.959783,35.898849,64,11633.1
193048,31.959355,35.900608,65,11806.1
193048,31.959246,35.902405,66,11976.1
193048,31.959186,35.904205,67,12146.1
193048,31.959421,35.905992,68,12317.1
193048,31.958622,35.907628,69,12495.1
193048,31.957843,35.909167,70,12664.1
193048,31.957138,35.910998,71,12854.1
193048,31.956766,35.913522,72,13096.1
193048,31.956326,35.914525,73,13203.1
193048,31.955688,35.91545,74,13315.1
193048,31.954355,35.915617,75,13464.1
193048,31.954079,35.917502,76,13645.1
193048,31.95379,35.919262,77,13814.1
193048,31.954111,35.922032,78,14078.1
193048,31.952918,35.924443,79,14342.1
193048,31.952311,35.925918,80,14497.1
193048,31.95228,35.92802,81,14696.1
193048,31.952631,35.929424,82,14834.1
193048,31.952212,35.931137,83,15002.1
193048,31.952014,35.932898,84,15170.1
193048,31.951462,35.93456,85,15339.1
193048,31.949805,35.934284,86,15525.1
193048,31.948595,35.933842,87,15666.1
193048,31.946145,35.932317,88,15974.1
193048,31.947245,35.93388,89,16166.1
193048,31.948415,35.935386,90,16359.1
193048,31.950208,35.936432,91,16581.1
193048,31.952495,35.938026,92,16876.1
193048,31.953205,35.939689,93,17052.1
193048,31.953159,35.941488,94,17222.1
193048,31.95325,35.943284,95,17392.1
193048,31.953542,35.945068,96,17564.1
193048,31.953936,35.946839,97,17737.1
193048,31.954302,35.948613,98,17910.1
193048,31.954886,35.950342,99,18086.1
193048,31.954917,35.951593,100,18204.1
193048,31.955962,35.953162,101,18392.1
193048,31.957545,35.954425,102,18604.1
193048,31.959095,35.955694,103,18814.1
193048,31.959933,35.957312,104,18993.1
193048,31.961535,35.959268,105,19249.1
193048,31.962783,35.960476,106,19428.1
193048,31.961461,35.960252,107,19576.1
193048,31.959992,35.9589,108,19783.1
203141,31.959992,35.9589,1,0.1
203141,31.961461,35.960252,2,207.1
203141,31.962783,35.960476,3,355.1
203141,31.961535,35.959268,4,534.1
203141,31.959933,35.957312,5,790.1
203141,31.959095,35.955694,6,969.1
203141,31.957545,35.954425,7,1179.1
203141,31.955962,35.953162,8,1391.1
203141,31.954917,35.951593,9,1579.1
203141,31.954886,35.950342,10,1697.1
203141,31.954302,35.948613,11,1873.1
203141,31.953936,35.946839,12,2046.1
203141,31.953542,35.945068,13,2219.1
203141,31.95325,35.943284,14,2391.1
203141,31.953159,35.941488,15,2561.1
203141,31.953205,35.939689,16,2731.1
203141,31.952495,35.938026,17,2907.1
203141,31.950208,35.936432,18,3202.1
203141,31.948415,35.935386,19,3424.1
203141,31.947245,35.93388,20,3617.1
203141,31.946145,35.932317,21,3809.1
203141,31.948595,35.933842,22,4117.1
203141,31.949805,35.934284,23,4258.1
203141,31.951462,35.93456,24,4444.1
203141,31.952014,35.932898,25,4613.1
203141,31.952212,35.931137,26,4781.1
203141,31.952631,35.929424,27,4949.1
203141,31.95228,35.92802,28,5087.1
203141,31.952311,35.925918,29,5286.1
203141,31.952918,35.924443,30,5441.1
203141,31.954111,35.922032,31,5705.1
203141,31.95379,35.919262,32,5969.1
203141,31.954079,35.917502,33,6138.1
203141,31.954355,35.915617,34,6319.1
203141,31.955688,35.91545,35,6468.1
203141,31.956326,35.914525,36,6580.1
203141,31.956766,35.913522,37,6687.1
203141,31.957138,35.910998,38,6929.1
203141,31.957843,35.909167,39,7119.1
203141,31.958622,35.907628,40,7288.1
203141,31.959421,35.905992,41,7466.1
203141,31.959186,35.904205,42,7637.1
203141,31.959246,35.902405,43,7807.1
203141,31.959355,35.900608,44,7977.1
203141,31.959783,35.898849,45,8150.1
203141,31.960352,35.897109,46,8326.1
203141,31.96064,35.895335,47,8497.1
203141,31.960566,35.893537,48,8667.1
203141,31.960958,35.891731,49,8843.1
203141,31.962125,35.890228,50,9035.1
203141,31.963508,35.888823,51,9238.1
203141,31.965553,35.887385,52,9502.1
203141,31.966638,35.886601,53,9643.1
203141,31.968116,35.886855,54,9809.1
203141,31.970201,35.886181,55,10049.1
203141,31.972308,35.886278,56,10283.1
203141,31.973958,35.886454,57,10467.1
203141,31.976276,35.887775,58,10753.1
203141,31.977943,35.888961,59,10969.1
203141,31.979302,35.890379,60,11171.1
203141,31.980605,35.891597,61,11356.1
203141,31.982418,35.893731,62,11641.1
203141,31.983395,35.891458,63,11882.1
203141,31.983704,35.889677,64,12054.1
203141,31.983995,35.887892,65,12226.1
203141,31.984328,35.886113,66,12398.1
203141,31.984766,35.884349,67,12572.1
203141,31.985204,35.882584,68,12746.1
203141,31.985689,35.880828,69,12920.1
203141,31.986256,35.87909,70,13096.1
203141,31.986962,35.877385,71,13275.1
203141,31.987999,35.875795,72,13464.1
203141,31.988958,35.874172,73,13651.1
203141,31.989654,35.872469,74,13829.1
203141,31.99024,35.870732,75,14006.1
203141,31.990826,35.868996,76,14182.1
203141,31.991549,35.867296,77,14362.1
203141,31.99232,35.865608,78,14543.1
203141,31.993094,35.863922,79,14724.1
203141,31.993325,35.862136,80,14895.1
203141,31.993745,35.86018,81,15086.1
203141,31.994397,35.858653,82,15247.1
203141,31.995181,35.856972,83,15428.1
203141,31.996127,35.855344,84,15614.1
203141,31.996729,35.853616,85,15790.1
203141,31.997031,35.851834,86,15962.1
203141,31.997009,35.850038,87,16132.1
203141,31.996902,35.84824,88,16302.1
203141,31.996916,35.84644,89,16472.1
203141,31.997077,35.844645,90,16643.1
203141,31.997049,35.842855,91,16812.1
203141,31.996685,35.841081,92,16984.1
203141,31.996617,35.839282,93,17154.1
203141,31.996463,35.837487,94,17324.1
203141,31.996261,35.835694,95,17495.1
203141,31.996008,35.833906,96,17666.1
203141,31.995174,35.831504,97,17911.1
203141,31.994726,35.830484,98,18019.1
203141,31.993806,35.828846,99,18204.1
203141,31.992893,35.827206,100,18389.1
203141,31.992752,35.825451,101,18556.1
203141,31.993099,35.823673,102,18728.1
203141,31.993446,35.821896,103,18900.1
203141,31.993897,35.820832,104,19012.1
203141,31.994078,35.818334,105,19249.1
203141,31.994307,35.816546,106,19420.1
203141,31.994893,35.814815,107,19596.1
203141,31.995869,35.813202,108,19783.1
193049,31.723124,35.792685,1,0.1
193049,31.725224,35.79217,2,238.1
193049,31.727339,35.791661,3,477.1
193049,31.729549,35.791537,4,722.1
193049,31.731768,35.791564,5,968.1
193049,31.733982,35.791599,6,1214.1
193049,31.736074,35.792185,7,1453.1
193049,31.73811,35.792899,8,1689.1
193049,31.74005,35.793771,9,1919.1
193049,31.741881,35.794787,10,2144.1
193049,31.743639,35.795883,11,2365.1
193049,31.745604,35.796617,12,2594.1
193049,31.747803,35.796859,13,2839.1
193049,31.749981,35.797201,14,3083.1
193049,31.752133,35.797631,15,3325.1
193049,31.754302,35.798013,16,3568.1
193049,31.756416,35.798547,17,3808.1
193049,31.758497,35.799173,18,4046.1
193049,31.760577,35.799801,19,4284.1
193049,31.762704,35.800225,20,4523.1
193049,31.764906,35.800363,21,4768.1
193049,31.767051,35.800815,22,5010.1
193049,31.769062,35.801564,23,5244.1
193049,31.770978,35.80247,24,5473.1
193049,31.77295,35.803296,25,5705.1
193049,31.774942,35.804087,26,5938.1
193049,31.776992,35.804775,27,6174.1
193049,31.779052,35.805445,28,6411.1
193049,31.78113,35.806077,29,6649.1
193049,31.78326,35.806551,30,6889.1
193049,31.785457,35.806797,31,7134.1
193049,31.787629,35.807166,32,7377.1
193049,31.789727,35.807746,33,7616.1
193049,31.79181,35.808365,34,7854.1
193049,31.793937,35.808864,35,8095.1
193049,31.796006,35.809515,36,8333.1
193049,31.797993,35.810301,37,8566.1
193049,31.799703,35.811443,38,8784.1
193049,31.801604,35.812363,39,9012.1
193049,31.803608,35.813133,40,9246.1
193049,31.805357,35.814234,41,9466.1
193049,31.806783,35.815611,42,9671.1
193049,31.807719,35.817238,43,9857.1
193049,31.808533,35.818913,44,10039.1
193049,31.809487,35.820537,45,10226.1
193049,31.810564,35.822107,46,10417.1
193049,31.811796,35.823604,47,10614.1
193049,31.813303,35.824899,48,10821.1
193049,31.815135,35.825914,49,11046.1
193049,31.817179,35.826573,50,11281.1
193049,31.819388,35.826606,51,11526.1
193049,31.821557,35.826952,52,11769.1
193049,31.823639,35.827573,53,12007.1
193049,31.825585,35.828435,54,12238.1
193049,31.827506,35.829335,55,12467.1
193049,31.82937,35.830312,56,12693.1
193049,31.831234,35.83129,57,12919.1
193049,31.833114,35.832247,58,13146.1
193049,31.835078,35.833082,59,13378.1
193049,31.837174,35.833659,60,13617.1
193049,31.839348,35.834008,61,13860.1
193049,31.841555,35.83418,62,14105.1
193049,31.843771,35.834092,63,14351.1
193049,31.84599,35.834119,64,14597.1
193049,31.848186,35.833977,65,14841.1
193049,31.850187,35.833198,66,15075.1
193049,31.852184,35.832412,67,15309.1
193049,31.8542,35.83166,68,15544.1
193049,31.855978,35.83124,69,15745.1
193049,31.858165,35.831224,70,15988.1
193049,31.860383,35.831299,71,16234.1
193049,31.862537,35.831428,72,16473.1
193049,31.864495,35.832266,73,16704.1
193049,31.866444,35.833115,74,16935.1
193049,31.868365,35.834014,75,17164.1
193049,31.869999,35.834665,76,17355.1
193049,31.871393,35.836066,77,17559.1
193049,31.872841,35.83743,78,17765.1
193049,31.874388,35.838717,79,17975.1
193049,31.876091,35.839869,80,18193.1
193049,31.877678,35.841119,81,18405.1
193049,31.879299,35.842299,82,18617.1
193049,31.881332,35.843023,83,18853.1
193049,31.883496,35.842807,84,19094.1
193049,31.885609,35.84331,85,19333.1
193049,31.887304,35.844399,86,19547.1
193049,31.888232,35.846026,87,19732.1
193049,31.889131,35.847665,88,19916.1
193049,31.890549,35.849046,89,20120.1
193049,31.892144,35.850298,90,20333.1
193049,31.894239,35.850868,91,20571.1
193049,31.89639,35.851317,92,20813.1
193049,31.898522,35.85182,93,21054.1
193049,31.900656,35.852316,94,21295.1
193049,31.903398,35.853216,95,21611.1
193049,31.904942,35.85325,96,21782.1
193049,31.906926,35.854041,97,22014.1
193049,31.908748,35.855071,98,22238.1
193049,31.910575,35.856094,99,22463.1
193049,31.912387,35.857133,100,22687.1
193049,31.914765,35.858835,101,22996.1
193049,31.915903,35.859244,102,23128.1
193049,31.916979,35.858958,103,23250.1
193049,31.919177,35.859213,104,23495.1
193049,31.921374,35.859475,105,23740.1
193049,31.923571,35.859736,106,23985.1
193049,31.925778,35.859902,107,24230.1
193049,31.926913,35.859948,108,24356.1
193049,31.92798,35.85968,109,24477.1
193049,31.929908,35.858801,110,24706.1
193049,31.931499,35.857558,111,24918.1
193049,31.932951,35.856196,112,25124.1
193049,31.934505,35.854922,113,25334.1
193049,31.936503,35.854191,114,25566.1
193049,31.938668,35.854431,115,25807.1
193049,31.940436,35.855495,116,26027.1
193049,31.941861,35.856875,117,26232.1
193049,31.943334,35.85822,118,26439.1
193049,31.944629,35.859093,119,26605.1
193049,31.945521,35.859779,120,26723.1
193049,31.947351,35.859454,121,26928.1
193049,31.949539,35.85916,122,27172.1
193049,31.951717,35.85881,123,27416.1
193049,31.953892,35.858446,124,27660.1
193049,31.956066,35.858079,125,27904.1
193049,31.958247,35.857739,126,28148.1
193049,31.959552,35.857502,127,28294.1
193049,31.95966,35.858897,128,28426.1
193049,31.959848,35.86476,129,28981.1
193049,31.961834,35.865404,130,29209.1
193049,31.96389,35.864726,131,29446.1
193049,31.966038,35.864303,132,29688.1
193049,31.968248,35.864233,133,29933.1
193049,31.970431,35.864532,134,30177.1
193049,31.972591,35.86495,135,30420.1
193049,31.974528,35.8659,136,30653.1
193049,31.976518,35.865443,137,30878.1
